uid,recommendations
34914,"['Hello!! Kiniro Mosaic', 'Blend S', 'Joshiraku']"
909,"['Mugen no Ryvius', 'Seikai no Monshou', 'Suisei no Gargantia', 'Uchuu no Stellvia', 'Divergence Eve']"
41834,"['Hortensia Saga', 'Chain Chronicle: Haecceitas no Hikari', 'Lodoss-tou Senki', 'Shingeki no Bahamut: Virgin Soul']"
50184,"['100-man no Inochi no Ue ni Ore wa Tatteiru', 'Seirei Gensouki', 'Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru', 'Hachi-nan tte, Sore wa Nai deshou!', 'Isekai wa Smartphone to Tomo ni.', 'Saikyou Onmyouji no Isekai Tenseiki', 'Overlord', ""Knight's & Magic"", 'Dead Mount Death Play']"
6625,['Sazae-san']
9314,"['No.6', 'Koukyoushihen Eureka Seven', 'Last Exile', 'Shangri-La', 'Bounen no Xamdou', 'Tenkuu no Shiro Laputa', 'Ergo Proxy', 'Suisei no Gargantia', 'So Ra No Wo To', 'Shinsekai yori', 'Comet Lucifer', 'Howl no Ugoku Shiro', 'Psycho-Pass', 'Kujira no Kora wa Sajou ni Utau', 'Loups=Garous', 'Nerawareta Gakuen', 'Terra e... (TV)', 'Listeners', 'Seiken Densetsu: Legend of Mana - The Teardrop Crystal', 'Allison to Lillia', 'Arve Rezzle: Kikaijikake no Yousei-tachi', 'Kannagi', 'Sword Art Online', 'Fantastic Children', 'Flip Flappers', 'Tatakau Shisho: The Book of Bantorra', 'Shoujo Shuumatsu Ryokou', 'Scrapped Princess', 'Accel World', 'Ozma', 'Saint Luminous Jogakuin', 'Iriya no Sora, UFO no Natsu', 'Kaiba', 'Sakasama no Patema: Beginning of the Day', 'Dennou Coil', 'Ima, Soko ni Iru Boku', 'Metropolis', 'Jinrui wa Suitai Shimashita', 'Fushigi no Umi no Nadia', 'Sen to Chihiro no Kamikakushi', 'Toaru Hikuushi e no Koiuta']"
34577,"['Fairy Tail', 'Trinity Seven', 'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen', 'Bleach']"
2813,"['Dibetagurashi: Ahiru no Seikatsu', 'Shin Calimero', 'Magical Hat', 'Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken', 'Pokemon: Mewtwo! Ware wa Koko ni Ari', 'Tanoshii Muumin Ikka']"
8861,"['Amagami SS', 'Aki-Sora', 'Kiss x Sis (TV)', 'Kiss x Sis', 'Boku wa Imouto ni Koi wo Suru', 'Domestic na Kanojo', 'Myself; Yourself', 'Ore no Imouto ga Konnani Kawaii Wake ga Nai', 'Koi Kaze', 'Kanon (2006)', 'Hoshizora e Kakaru Hashi', 'School Days', 'Kuzu no Honkai', 'Akaneiro ni Somaru Saka', 'Mashiro-iro Symphony: The Color of Lovers', 'Ore no Imouto ga Konnani Kawaii Wake ga Nai.', 'Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!', 'Air', 'D.C.: Da Capo', 'Amagami SS+ Plus', 'Kuro to Kin no Akanai Kagi.', 'Photokano', 'W: Wish', 'Aki-Sora: Yume no Naka', 'Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita', 'Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.', 'Resort Boin', 'Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials', 'Selector Infected WIXOSS', 'Onegai☆Twins', 'Eromanga-sensei', 'Onegai☆Twins: Natsu wa Owaranai', 'Kaifuku Jutsushi no Yarinaoshi', 'Clannad: After Story', 'Overflow', 'Fault!!', 'Mahou Shoujo Madoka★Magica', 'True Tears', 'Suika', 'Kono Naka ni Hitori, Imouto ga Iru!', 'Kami nomi zo Shiru Sekai II', 'My Imouto: Koakuma na A-Cup', 'Kami nomi zo Shiru Sekai', 'Oniichan dakedo Ai sae Areba Kankeinai yo ne!', 'Rescue Me!', 'Yuri Kuma Arashi', 'Koe de Oshigoto! The Animation', 'Kodomo no Jikan (TV)', 'Seiren', 'Pupa', 'White Album 2']"
32729,"['Ao Haru Ride', 'Boku dake ga Inai Machi', 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.', 'ReLIFE', 'Shigatsu wa Kimi no Uso', 'Steins;Gate', 'Ushinawareta Mirai wo Motomete', 'Koe no Katachi', 'Kimi no Na wa.', 'Tokyo Revengers', 'Kimi ni Todoke', 'Kokoro Connect', 'Toki wo Kakeru Shoujo', 'Angel Beats!', 'Shiguang Dailiren', 'Fruits Basket 1st Season', 'Irozuku Sekai no Ashita kara', 'NHK ni Youkoso!', 'Tsuki ga Kirei', 'Hal', 'Golden Time', 'Just Because!', 'Hello World', 'Clannad', 'Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai', 'Shigofumi', 'Kimi no Suizou wo Tabetai', 'Nakitai Watashi wa Neko wo Kaburu', 'Wonder Egg Priority', 'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai', 'Banana Fish', 'Akame ga Kill!', 'Sora yori mo Tooi Basho', 'Horimiya', 'Re:Zero kara Hajimeru Isekai Seikatsu', 'Suki tte Ii na yo.', 'Fruits Basket: Prelude', 'Violet Evergarden', 'Suzumiya Haruhi no Shoushitsu', 'Hourou Musuko', 'Given', 'Colorful (Movie)', 'Nagi no Asu kara', 'Chihayafuru', '3-gatsu no Lion', 'Ore Monogatari!!', 'Bokura ga Ita', 'Nana', 'Sakamichi no Apollon', 'Little Busters!', 'Omoide no Marnie', 'Amnesia', 'Kuzu no Honkai', 'Mirai Nikki (TV)', 'Ijiranaide, Nagatoro-san', 'Island']"
32792,"['Kidou Senshi Gundam SEED', 'Kidou Senshi Gundam: Tekketsu no Orphans', 'Ginga Eiyuu Densetsu: Die Neue These - Kaikou', 'Code Geass: Hangyaku no Lelouch R2']"
47162,"['Munou na Nana', 'Lycoris Recoil', 'Akuma no Riddle', 'Mahou Shoujo Madoka★Magica', 'Re:Zero kara Hajimeru Isekai Seikatsu', 'Tensei Oujo to Tensai Reijou no Mahou Kakumei', 'Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru', 'Release the Spyce', 'Watashi no Oshi wa Akuyaku Reijou.', 'Satsuriku no Tenshi', 'Machikado Mazoku', '91 Days', 'El Cazador de la Bruja', 'Plastic Memories', 'Mushoku Tensei: Isekai Ittara Honki Dasu']"
2204,"['Kindaichi Shounen no Jikenbo', 'Ghost Hunt', 'Agatha Christie no Meitantei Poirot to Marple', 'Gosick', 'Meitantei Conan', 'Hatenkou Yuugi', 'Suteki Tantei Labyrinth', 'Baccano!', 'Nitaboh', 'Umineko no Naku Koro ni', 'Durarara!!', 'Aoi Bungaku Series', 'Yamato Nadeshiko Shichihenge♥', 'Karakuri Circus', 'Jigoku Shoujo', 'Higurashi no Naku Koro ni', 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'GetBackers', 'Tantei Gakuen Q', 'Mouryou no Hako', 'Mushishi', 'Petshop of Horrors', 'Vampire Hunter D (2000)', 'Meitantei Conan Movie 07: Meikyuu no Crossroad', 'Top Secret: The Revelation', 'Mahou Shoujo-tai Arusu', 'Meitantei Conan Movie 03: Seikimatsu no Majutsushi', 'Death Note']"
30382,"['Star Driver: Kagayaki no Takuto', 'Sakura Taisen', 'Tenpou Ibun: Ayakashi Ayashi', 'Sidonia no Kishi']"
38389,"['He Wei Dao x Hui Yeda Xiaojie Xiangyao Wo Gaobai', 'He Wei Dao x Daojian Shenyu Alicization', 'Suntory Minami Alps no Tennensui']"
55194,"['Rising Impact', 'Ashita no Joe', 'Haikyuu!!', 'Barakamon']"
1139,['Dragon Ball']
31318,"['Koukyoushihen Eureka Seven', 'Dragon Crisis!', 'Plastic Memories', 'Fractale', 'Endride', 'Bounen no Xamdou', 'Darling in the FranXX', 'Suisei no Gargantia', 'Sousei no Aquarion', 'Zoids', 'Aquarion Evol']"
3305,"['Time Bokan Series: Yatterman', 'Trigun', 'The Big O', 'Chou Denji Machine Voltes V', 'Muteki Choujin Zanbot 3', 'Sentou Mecha Xabungle', 'Overman King Gainer']"
506,"['Hikaru no Go', 'Skip Beat!', 'Mai-Otome', 'Ace wo Nerae!', 'Watashi no Ashinaga Ojisan', 'Ace wo Nerae! (1979)', 'Candy Candy', 'Kaleido Star', 'Shoujo Kakumei Utena', 'Hikari no Densetsu', 'Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman']"
2839,"['Delpower X Bakuhatsu Miracle Genki!', 'Neo Ranga', 'Shinseiki Evangelion']"
19365,"['Tiger & Bunny', 'Punch Line', 'Chuunibyou demo Koi ga Shitai!', 'Inferno Cop', 'Boku no Hero Academia', 'One Punch Man', 'Durarara!!', 'Binan Koukou Chikyuu Bouei-bu LOVE!', 'Mawaru Penguindrum', 'Kill la Kill', 'Yuuki Bakuhatsu Bang Bravern', 'Mahou Shoujo Madoka★Magica', 'RobiHachi', 'Yu☆Gi☆Oh! Duel Monsters GX', 'SSSS.Gridman', 'Nanbaka', 'Serial Experiments Lain', 'Cross Ange: Tenshi to Ryuu no Rondo', 'Kagaku Ninja-tai Gatchaman', 'Vatican Kiseki Chousakan', 'Hakata Tonkotsu Ramens', 'Concrete Revolutio: Choujin Gensou - The Last Song', 'Re: Cutie Honey', 'Sarazanmai', 'Zankyou no Terror', 'Planet With', 'Wonder Momo', 'Clione no Akari', 'Rolling☆Girls', 'Double Decker! Doug & Kirill', 'Gatchaman Crowds', 'Level E', 'Banana Fish', 'Kamen Rider SD Kaiki?! Kumo Otoko', 'Shirobako', 'Yuri!!! on Ice', 'Ginga Kikoutai Majestic Prince', 'Gatchaman Crowds Insight', 'Mayoiga', 'Housekishou Richard-shi no Nazo Kantei', 'Ore, Twintail ni Narimasu.', 'Tentai Senshi Sunred', 'Tokumu Sentai Shinesman', 'UFO Gakuen no Himitsu', 'Hataraku Maou-sama!', 'Tengen Toppa Gurren Lagann', 'Concrete Revolutio: Choujin Gensou', 'Baccano!', 'Chikyuu Bouei Kigyou Dai-Guard', 'Bakuman.', 'Kenzen Robo Daimidaler', 'Kanojo ga Flag wo Oraretara', 'Sekai Seifuku: Bouryaku no Zvezda']"
2079,['Time Slip Ichimannen: Prime Rose']
29095,"['Phantom: Requiem for the Phantom', 'Hyouken no Majutsushi ga Sekai wo Suberu', 'Mahouka Koukou no Rettousei', 'Mahouka Koukou no Rettousei: Raihousha-hen', 'Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru', '86 Part 2', 'Darker than Black: Kuro no Keiyakusha', 'To LOVE-Ru Darkness', 'Jormungand', 'Owari no Seraph', 'Rewrite 2nd Season', 'Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken', 'Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e']"
519,"['Bokura wa Minna Kawai-sou', 'Love Hina', 'Hidamari Sketch', 'Ai Yori Aoshi', 'ef: A Tale of Memories.', 'Potemayo', 'Yurumates 3D', 'Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e', 'Kuragehime', 'Sakura-sou no Pet na Kanojo', 'Astro Note', 'Koi Koi 7', 'Maison Ikkoku', 'Gokujou Seitokai', 'Kanon (2006)', 'Chocotto Sister', 'Akazukin Chacha', 'Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.', 'Hayate no Gotoku!', 'Inukami!', 'Fruits Basket', 'Giji Harem', 'Nagasarete Airantou']"
202,"['Ergo Proxy', 'Cowboy Bebop', 'Darker than Black: Kuro no Keiyakusha', 'Texhnolyze', 'Casshern Sins', 'Ginga Densetsu Weed', 'Witch Hunter Robin', 'Fumetsu no Anata e', 'Shoujo Kakumei Utena', 'X', 'No.6', 'Juu Ou Sei', 'RahXephon', 'Ginga Nagareboshi Gin', 'Shinsekai yori', 'Shinseiki Evangelion', 'Vampire in the Garden', 'Terra e... (TV)', 'Mawaru Penguindrum', 'Darker than Black: Ryuusei no Gemini', 'Trigun', 'Garo: Vanishing Line', 'Seirei no Moribito', 'Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu', 'Ookami Kodomo no Ame to Yuki', 'Shoujo Shuumatsu Ryokou', 'Kenpuu Denki Berserk', 'Red Garden', 'Beastars', 'Juuni Kokuki', 'Uchouten Kazoku', 'Rainbow: Nisha Rokubou no Shichinin', 'Princess Tutu', 'Psycho-Pass', 'Koukyoushihen Eureka Seven', 'Fullmetal Alchemist', 'Romeo x Juliet', 'Trinity Blood', 'Heisei Tanuki Gassen Ponpoko', 'Terra e... (TV) Specials', 'Hakuouki: Hekketsuroku', 'Ookami to Koushinryou', 'First Squad: The Moment of Truth', 'Last Exile', 'One Piece', 'Higurashi no Naku Koro ni', 'Kino no Tabi: The Beautiful World', 'Claymore', 'Gangsta.', 'Zankyou no Terror', 'The Hakkenden', 'Ozma', 'Shiki', 'Monster', 'Mononoke Hime', 'Togainu no Chi']"
12679,"['Lucky☆Star', 'Nichijou', 'Sayonara Zetsubou Sensei', 'Kitaku-bu Katsudou Kiroku', 'gdgd Fairies', 'Shouwa Genroku Rakugo Shinjuu', 'Osomatsu-san', 'Seitokai no Ichizon', 'Danshi Koukousei no Nichijou', 'Yuru Yuri', 'Minami-ke', 'Softenni', 'Akahori Gedou Hour Rabuge', 'Heppoko Jikken Animation Excel♥Saga', 'Kill Me Baby', 'Inugami-san to Nekoyama-san', 'Teekyuu', 'Jinrui wa Suitai Shimashita', 'Urara Meirochou', 'Ansatsu Kyoushitsu', 'Teppen!!!!!!!!!!!!!!!', 'Grand Blue', 'No Game No Life', 'Saiki Kusuo no Ψ-nan', 'Asobi Asobase', 'Jashin-chan Dropkick', 'Maesetsu!', 'Sore ga Seiyuu!', 'Non Non Biyori', 'Shirobako', 'Love Lab', 'A-Channel', 'Hidamari Sketch', 'New Game!!', 'Ichigo Mashimaro', 'Hanayamata', 'Katte ni Kaizou', 'Double-J', 'Rakugo Tennyo Oyui', 'Gintama', 'K-On!!', 'K-On!', 'Jinsei', 'Yuyushiki', 'Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou', 'Sakigake!! Cromartie Koukou', 'Hyakko', 'GJ-bu', 'Yakitate!! Japan', 'Holo no Graffiti']"
196,"['Onegai☆Teacher', 'Ano Natsu de Matteru', 'Kiss x Sis (TV)', 'Koi Kaze', 'Kono Naka ni Hitori, Imouto ga Iru!', 'W: Wish', 'Domestic na Kanojo', 'Boku wa Imouto ni Koi wo Suru', 'Yosuga no Sora', 'Myself; Yourself', 'Ai Yori Aoshi', 'Sister Princess', 'Marmalade Boy', 'Futakoi']"
54632,"['Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru', 'Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story', 'Isekai Yakkyoku', 'Seijo no Maryoku wa Bannou desu', 'Kanojo ga Koushaku-tei ni Itta Riyuu', 'Mushikaburi-hime']"
1484,"['Juubee Ninpuuchou', 'Sengoku Kitan Youtouden Movie', 'Vampire Hunter D', 'Devilman: Tanjou-hen', 'Onikirimaru', 'Sengoku Kitan Youtouden', 'Makai Toshi Shinjuku', 'Kenpuu Denki Berserk', 'The Hakkenden', 'Basilisk: Kouga Ninpou Chou', 'Naruto', 'Jigen Sengokushi: Kuro no Shishi - Jinnai-hen', 'InuYasha', 'Samurai Deeper Kyou']"
5485,"['Giant Robo the Animation: Chikyuu ga Seishi Suru Hi', 'Kidou Butouden G Gundam', 'Kenzen Robo Daimidaler', 'Gaiking: Legend of Daiku-Maryu', 'Tetsujin 28-gou (2004)', 'Lupin the Third: Mine Fujiko to Iu Onna', 'Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni', 'Chikyuu Bouei Kigyou Dai-Guard', 'Shin Getter Robo', 'Devilman: Crybaby', 'Change!! Getter Robo: Sekai Saigo no Hi', 'Gekiganger 3: The Movie', 'Heroman', 'Tengen Toppa Gurren Lagann', 'Mazinkaiser', 'Dororon Enma-kun Meeramera', 'Vividred Operation', 'Shinseiki Evangelion', 'Casshern Sins', 'Robot Girls Z']"
100,"['Bishoujo Senshi Sailor Moon', 'Princess Tutu', 'Fushigi Yuugi', 'Neo Angelique Abyss', 'Hiiro no Kakera', 'Shugo Chara!', 'Ai Tenshi Densetsu Wedding Peach', 'Cardcaptor Sakura', 'Tokyo Mew Mew', 'Mahou Shoujo Madoka★Magica', 'Fruits Basket', 'Romeo x Juliet', 'Blue Seed', 'Erementar Gerad', 'Harukanaru Toki no Naka de: Hachiyou Shou', 'Kamichama Karin', 'Koisuru Tenshi Angelique: Kokoro no Mezameru Toki', 'Gun x Sword', 'Momo Kyun Sword', 'Amnesia', 'D.N.Angel', 'Akazukin Chacha', 'Luck & Logic', 'Akagami no Shirayuki-hime', 'Umi Monogatari: Anata ga Ite Kureta Koto', 'Kiniro no Corda: Primo Passo', 'Uta∽Kata', 'Mahoutsukai Tai!', 'Shoujo Kakumei Utena', 'Mai-HiME', 'Corrector Yui', 'Koisuru Tenshi Angelique: Kagayaki no Ashita', 'Brave 10', 'Tales of Zestiria the Cross', 'Nishi no Yoki Majo: Astraea Testament', 'Bishoujo Senshi Sailor Moon R', 'Full Metal Panic!', 'Princess Lover!', 'Chrno Crusade', 'Fushigi Yuugi: Eikouden', 'Hanasakeru Seishounen', 'Kamikaze Kaitou Jeanne', 'Magic Knight Rayearth', 'Neo Angelique Abyss: Second Age']"
29087,['Chao You Bing']
1067,"['The Big O', 'Zero no Tsukaima', 'Tengen Toppa Gurren Lagann', 'Sacred Seven', 'Tsukuyomi: Moon Phase', 'Code Geass: Hangyaku no Lelouch', 'Dantalian no Shoka', 'Toaru Majutsu no Index', 'Prism Ark', 'Guilty Crown', 'Fate/stay night', ""Asura Cryin'"", 'Karas']"
40974,"['Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.', 'Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!', 'Leadale no Daichi nite', 'Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita', 'Kami-tachi ni Hirowareta Otoko', 'Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2', 'Death March kara Hajimaru Isekai Kyousoukyoku', 'Isekai wa Smartphone to Tomo ni.', 'Tensei shitara Slime Datta Ken', 'New Game!', 'Seijo no Maryoku wa Bannou desu', 'Maou-sama, Retry!', 'Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu', 'Sugar Apple Fairy Tale', 'Tondemo Skill de Isekai Hourou Meshi', 'Endro~!', 'No Game No Life', 'Shinmai Renkinjutsushi no Tenpo Keiei', 'Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore', 'Infinite Dendrogram', 'Meikyuu Black Company', 'Machikado Mazoku']"
39421,['Monster Musume no Iru Nichijou']
8394,['Eightman']
4362,"['Miss Monochrome The Animation', 'Di Gi Charat', 'Sonic: Night of the WereHog', 'Hal & Bons', 'Ninin ga Shinobuden', 'Kimagure Robot']"
13331,"['Baccano!', 'Code Geass: Hangyaku no Lelouch R2', 'Black Lagoon', 'Death Note', 'Monster', 'Black Lagoon: The Second Barrage']"
41946,"['IS: Infinite Stratos', 'Shinmai Maou no Testament', 'Kaifuku Jutsushi no Yarinaoshi', 'Dr. Stone', 'Rape Gouhouka!!!', 'Modaete yo, Adam-kun', 'School Days']"
49841,['Shu Shan Qi Xian Lu']
1712,['Heroic Age']
153,"['Seirei no Moribito', 'Saiunkoku Monogatari', 'Akatsuki no Yona', 'Tenkuu no Escaflowne', 'Kemono no Souja Erin', 'Fushigi Yuugi', 'Kyou kara Maou!', 'Guin Saga', 'InuYasha', 'Magi: The Labyrinth of Magic', 'Legend of Basara', 'Terra e... (TV)', 'Tate no Yuusha no Nariagari', 'Shoukoku no Altair', 'Harukanaru Toki no Naka de: Hachiyou Shou', 'Magi: The Kingdom of Magic', 'Log Horizon', 'Shiki', 'Shinsekai yori', 'Arslan Senki (TV)', 'Kenpuu Denki Berserk', 'ACCA: 13-ku Kansatsu-ka', 'Escaflowne', 'Ghost Hunt', 'Mahoutsukai no Yome', 'Made in Abyss', 'Deltora Quest', 'Hoshi wo Ou Kodomo', 'Hai to Gensou no Grimgar', 'Ginga Eiyuu Densetsu', 'Mo Dao Zu Shi', 'Scrapped Princess', 'Maoyuu Maou Yuusha', 'Fullmetal Alchemist', 'Radiant', 'Slayers', ""Wolf's Rain"", 'Shinseiki Evangelion', 'Fumetsu no Anata e', 'Cross Ange: Tenshi to Ryuu no Rondo', 'RG Veda', 'Kingdom 2nd Season', 'Dororo', 'Utawarerumono', 'Karasu wa Aruji wo Erabanai', 'Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai', 'Magic Knight Rayearth', 'Saiunkoku Monogatari 2nd Season', ""Le Chevalier D'Eon"", 'Kingdom', 'Versailles no Bara', 'Juu Ou Sei', 'Himiko-den', 'Romeo x Juliet', 'Blood+', 'Tegamibachi', 'Star Ocean EX', 'Koisuru Tenshi Angelique: Kagayaki no Ashita', 'InuYasha: Kanketsu-hen', 'Nurarihyon no Mago', 'Tales of the Abyss', 'Arata Kangatari', 'Hanasakeru Seishounen', 'Peach Girl', 'Zero no Tsukaima', 'Kino no Tabi: The Beautiful World', 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'Kiba', 'Amatsuki']"
56242,"['Kimetsu no Yaiba', 'Dragon Quest: Dai no Daibouken (2020)', 'Fate/Zero', 'Seirei no Moribito']"
1485,"['Usagi Drop', 'Gakuen Babysitters', 'Aishiteruze Baby★★', 'Mama wa Shougaku 4-nensei', 'Tonari no Totoro', 'Yuzuki-san Chi no Yonkyoudai.', 'Jarinko Chie', 'Barakamon', 'Clannad: After Story', 'Amaama to Inazuma', 'Cardcaptor Sakura', 'Kure-nai', 'Papa no Iukoto wo Kikinasai!', 'Kamichama Karin', 'Hanamaru Youchien', 'Daa! Daa! Daa!', 'Naisho no Tsubomi', 'Hime-chan no Ribbon', 'Chibi☆Devi!', 'Tokyo Magnitude 8.0']"
12967,"['Katekyou Hitman Reborn!', 'Hiiro no Kakera', 'Pandora Hearts', 'Durarara!!', 'Amnesia', 'Black Cat (TV)', 'Baccano!', 'Magi: The Labyrinth of Magic', 'Inu x Boku SS', 'Zero no Tsukaima F', 'Magi: The Kingdom of Magic', 'Hakuouki', 'Kuroshitsuji', 'D.Gray-man', 'Uta no☆Prince-sama♪ Maji Love 1000%', 'Goulart Knights: Evoked the Beginning Black', 'Aoharu x Kikanjuu', 'Kenka Banchou Otome: Girl Beats Boys', 'Dance with Devils', 'Yumekui Merry', 'Akatsuki no Yona', 'Mamotte! Lollipop', 'Fruits Basket', 'Vampire Knight', 'Soul Eater', 'Hanayaka Nari, Waga Ichizoku: Kinetograph', 'Ao no Exorcist', 'Norn9: Norn+Nonet', 'Neo Angelique Abyss', 'Hidan no Aria', 'Fairy Tail', 'Bleach', 'Heart no Kuni no Alice: Wonderful Wonder World', 'Gokusen', 'Genei wo Kakeru Taiyou', 'Sword Art Online', 'Persona 4 the Animation', 'Gakuen Heaven', 'Starry☆Sky', 'Hanasakeru Seishounen', 'Mirai Nikki (TV)', 'Zombie-Loan', 'Tonari no Kaibutsu-kun']"
54041,"['Bokutachi no Remake', 'New Game!', 'Saenai Heroine no Sodatekata', 'Kui Cheng Shoufu Cong Youxi Kaishi', 'Thermae Romae Novae', 'Steins;Gate', ""Akiba's Trip The Animation"", 'Shirobako', 'Kami nomi zo Shiru Sekai', 'Animegataris']"
1064,"['Change!! Getter Robo: Sekai Saigo no Hi', 'Shin Getter Robo', 'Shin Cutie Honey', 'Robot Girls Z', 'Shin Mazinger Shougeki! Z-hen', 'Kidou Butouden G Gundam', 'Tengen Toppa Gurren Lagann', 'Shinkon Gattai Godannar!!']"
28381,"['Monster Musume no Iru Nichijou', 'Rosario to Vampire']"
30240,"['Grand Blue', 'Highschool of the Dead', 'Kakegurui', 'Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai', 'Back Street Girls: Gokudolls', 'Golden Boy', 'Rainbow: Nisha Rokubou no Shichinin', 'Nanbaka', 'Gintama', 'Detroit Metal City', 'Hajimete no Gal', 'Busou Shoujo Machiavellianism', 'Evil or Live', 'Ike! Ina-chuu Takkyuu-bu', 'Danshi Koukousei no Nichijou', 'Great Teacher Onizuka', 'Yondemasu yo, Azazel-san. (TV)', 'Punch Line', 'Asobi Asobase', 'Sakigake!! Cromartie Koukou', 'Sakamoto desu ga?', 'Seitokai Yakuindomo', 'Kill la Kill', 'Ishuzoku Reviewers', 'High School DxD', 'Baka to Test to Shoukanjuu Ni!', 'Inferno Cop', 'Baka to Test to Shoukanjuu', 'Saiki Kusuo no Ψ-nan', 'JoJo no Kimyou na Bouken Part 6: Stone Ocean', 'Ben-To', 'Keijo!!!!!!!!', 'Sakigake!! Otokojuku', 'Plastic Neesan', 'Gokujo.: Gokurakuin Joshikou Ryou Monogatari', 'Mangaka-san to Assistant-san to The Animation', 'Green Green', 'Migi to Dali', 'Panty & Stocking with Garterbelt', 'Yondemasu yo, Azazel-san.', 'Shokugeki no Souma', 'Sunabouzu', 'Deadman Wonderland', 'Osomatsu-san']"
1661,"['JoJo no Kimyou na Bouken Part 3: Stardust Crusaders', 'Mach Girl', 'Devilman', 'Claymore', 'Kill la Kill', 'Black Lagoon', 'Majokko Megu-chan']"
37175,"['Btooom!', 'Shuangsheng Lingtan', 'Xue Se Cang Qiong', 'Duan Nao', 'Tenkuu Shinpan', 'Sounan desu ka?', '7 Seeds', ""Darwin's Game""]"
51009,"['Chainsaw Man', 'Jigokuraku', 'Naruto: Shippuuden', 'Bungou Stray Dogs 2nd Season', 'Wu Shan Wu Xing: Xichuan Huan Zi Lin', 'Hunter x Hunter (2011)', 'Mieruko-chan', 'Fate/Zero', 'Hellsing Ultimate', 'Kiseijuu: Sei no Kakuritsu']"
46422,"['Mahoutsukai no Yome', 'Soredemo Sekai wa Utsukushii', 'Somali to Mori no Kamisama', 'Akatsuki no Yona', 'Akuyaku Reijou nanode Last Boss wo Kattemimashita', 'Beastars', 'Maoujou de Oyasumi', 'Sugar Apple Fairy Tale', 'Kakuriyo no Yadomeshi', 'Akagami no Shirayuki-hime', 'Watashi no Shiawase na Kekkon', 'Nokemono-tachi no Yoru', 'Fruits Basket 1st Season', 'Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?']"
